time,function,GEN_PROC_COELHOS,GEN_PROC_RAPOSA,GEN_COMIDA_RAPOSA,N_GEN,L,C,N
2.000000,main,10,10,10,100,1000,1000,9
2.410059,main,10,10,10,100,1000,1000,9
1.957850,main,10,10,10,100,1000,1000,9
2.236339,main,5,10,10,100,1000,1000,10
2.194871,main,5,10,10,100,1000,1000,10
2.123622,main,5,10,10,100,1000,1000,10
2.128583,main,5,10,10,100,1000,1000,10
2.165650,main,5,10,10,100,1000,1000,10
2.161384,main,5,10,10,100,1000,1000,10
2.142130,main,5,10,10,100,1000,1000,10
2.174715,main,5,10,10,100,1000,1000,10
2.178964,main,5,10,10,100,1000,1000,10
2.204440,main,5,10,10,100,1000,1000,10
2.141747,main,10,10,5,100,1000,1000,10
2.166370,main,10,10,5,100,1000,1000,10
2.143721,main,10,10,5,100,1000,1000,10
2.281520,main,10,10,5,100,1000,1000,10
2.257741,main,10,10,5,100,1000,1000,10
2.270790,main,10,10,5,100,1000,1000,10
2.283029,main,10,10,5,100,1000,1000,10
2.295510,main,10,10,5,100,1000,1000,10
2.190841,main,10,10,5,100,1000,1000,10
2.153930,main,10,10,5,100,1000,1000,10
1.129258,main,10,10,10,50,1000,1000,10
1.200395,main,10,10,10,50,1000,1000,10
1.233297,main,10,10,10,50,1000,1000,10
1.174378,main,10,10,10,50,1000,1000,10
1.126365,main,10,10,10,50,1000,1000,10
1.166148,main,10,10,10,50,1000,1000,10
1.150592,main,10,10,10,50,1000,1000,10
1.141784,main,10,10,10,50,1000,1000,10
1.169606,main,10,10,10,50,1000,1000,10
1.183528,main,10,10,10,50,1000,1000,10
2.283384,main,10,10,10,100,1000,1000,5
2.137955,main,10,10,10,100,1000,1000,5
2.213623,main,10,10,10,100,1000,1000,5
2.319845,main,10,10,10,100,1000,1000,5
2.319406,main,10,10,10,100,1000,1000,5
2.312072,main,10,10,10,100,1000,1000,5
2.326844,main,10,10,10,100,1000,1000,5
2.339963,main,10,10,10,100,1000,1000,5
2.157906,main,10,10,10,100,1000,1000,5
2.331690,main,10,10,10,100,1000,1000,5
2.222086,main,20,10,10,100,1000,1000,10
2.322260,main,20,10,10,100,1000,1000,10
2.358099,main,20,10,10,100,1000,1000,10
2.336580,main,20,10,10,100,1000,1000,10
2.288838,main,20,10,10,100,1000,1000,10
2.275497,main,20,10,10,100,1000,1000,10
2.272116,main,20,10,10,100,1000,1000,10
2.267654,main,20,10,10,100,1000,1000,10
2.284608,main,20,10,10,100,1000,1000,10
2.250983,main,20,10,10,100,1000,1000,10
2.291727,main,10,20,10,100,1000,1000,10
2.273132,main,10,20,10,100,1000,1000,10
2.310709,main,10,20,10,100,1000,1000,10
2.269878,main,10,20,10,100,1000,1000,10
2.282699,main,10,20,10,100,1000,1000,10
2.291286,main,10,20,10,100,1000,1000,10
2.327601,main,10,20,10,100,1000,1000,10
2.311584,main,10,20,10,100,1000,1000,10
2.329285,main,10,20,10,100,1000,1000,10
2.338820,main,10,20,10,100,1000,1000,10
2.340371,main,10,10,20,100,1000,1000,10
2.352473,main,10,10,20,100,1000,1000,10
2.354397,main,10,10,20,100,1000,1000,10
2.362829,main,10,10,20,100,1000,1000,10
2.352924,main,10,10,20,100,1000,1000,10
2.343806,main,10,10,20,100,1000,1000,10
2.355237,main,10,10,20,100,1000,1000,10
2.357942,main,10,10,20,100,1000,1000,10
2.349911,main,10,10,20,100,1000,1000,10
2.220772,main,10,10,20,100,1000,1000,10
4.191033,main,10,10,10,200,1000,1000,10
4.729283,main,10,10,10,200,1000,1000,10
4.324816,main,10,10,10,200,1000,1000,10
4.435223,main,10,10,10,200,1000,1000,10
4.727131,main,10,10,10,200,1000,1000,10
4.752398,main,10,10,10,200,1000,1000,10
4.620017,main,10,10,10,200,1000,1000,10
4.301484,main,10,10,10,200,1000,1000,10
4.686817,main,10,10,10,200,1000,1000,10
4.678085,main,10,10,10,200,1000,1000,10
9.617136,main,10,10,10,100,2000,2000,10
9.245438,main,10,10,10,100,2000,2000,10
9.405505,main,10,10,10,100,2000,2000,10
10.125382,main,10,10,10,100,2000,2000,10
9.473233,main,10,10,10,100,2000,2000,10
9.109999,main,10,10,10,100,2000,2000,10
9.504499,main,10,10,10,100,2000,2000,10
8.880701,main,10,10,10,100,2000,2000,10
9.044243,main,10,10,10,100,2000,2000,10
9.421354,main,10,10,10,100,2000,2000,10
2.425163,main,10,10,10,100,1000,1000,20
2.382911,main,10,10,10,100,1000,1000,20
2.487840,main,10,10,10,100,1000,1000,20
2.457086,main,10,10,10,100,1000,1000,20
2.419097,main,10,10,10,100,1000,1000,20
2.424888,main,10,10,10,100,1000,1000,20
2.391725,main,10,10,10,100,1000,1000,20
2.356157,main,10,10,10,100,1000,1000,20
2.365416,main,10,10,10,100,1000,1000,20
2.393326,main,10,10,10,100,1000,1000,20
2.417186,main,40,10,10,100,1000,1000,10
2.366448,main,40,10,10,100,1000,1000,10
2.409861,main,40,10,10,100,1000,1000,10
2.265356,main,40,10,10,100,1000,1000,10
2.181949,main,40,10,10,100,1000,1000,10
2.175024,main,40,10,10,100,1000,1000,10
2.361873,main,40,10,10,100,1000,1000,10
2.227187,main,40,10,10,100,1000,1000,10
2.368410,main,40,10,10,100,1000,1000,10
2.382487,main,40,10,10,100,1000,1000,10
2.445420,main,10,40,10,100,1000,1000,10
2.503485,main,10,40,10,100,1000,1000,10
2.439257,main,10,40,10,100,1000,1000,10
2.407857,main,10,40,10,100,1000,1000,10
2.323374,main,10,40,10,100,1000,1000,10
2.381592,main,10,40,10,100,1000,1000,10
2.282302,main,10,40,10,100,1000,1000,10
2.222333,main,10,40,10,100,1000,1000,10
2.226735,main,10,40,10,100,1000,1000,10
2.252434,main,10,40,10,100,1000,1000,10
2.439622,main,10,10,40,100,1000,1000,10
2.480646,main,10,10,40,100,1000,1000,10
2.357448,main,10,10,40,100,1000,1000,10
2.413479,main,10,10,40,100,1000,1000,10
2.386022,main,10,10,40,100,1000,1000,10
2.406480,main,10,10,40,100,1000,1000,10
2.481662,main,10,10,40,100,1000,1000,10
2.476191,main,10,10,40,100,1000,1000,10
2.451038,main,10,10,40,100,1000,1000,10
2.438935,main,10,10,40,100,1000,1000,10
4.929856,main,10,10,10,200,1000,1000,10
4.619040,main,10,10,10,200,1000,1000,10
4.780914,main,10,10,10,200,1000,1000,10
4.326082,main,10,10,10,200,1000,1000,10
4.883337,main,10,10,10,200,1000,1000,10
4.947891,main,10,10,10,200,1000,1000,10
4.679816,main,10,10,10,200,1000,1000,10
4.410134,main,10,10,10,200,1000,1000,10
4.426503,main,10,10,10,200,1000,1000,10
4.761659,main,10,10,10,200,1000,1000,10
36.646224,main,10,10,10,100,4000,4000,10
36.575711,main,10,10,10,100,4000,4000,10
37.419240,main,10,10,10,100,4000,4000,10
36.630767,main,10,10,10,100,4000,4000,10
37.843758,main,10,10,10,100,4000,4000,10
37.154569,main,10,10,10,100,4000,4000,10
37.872129,main,10,10,10,100,4000,4000,10
38.468831,main,10,10,10,100,4000,4000,10
38.181246,main,10,10,10,100,4000,4000,10
38.069960,main,10,10,10,100,4000,4000,10
2.397379,main,10,10,10,100,1000,1000,40
2.388899,main,10,10,10,100,1000,1000,40
2.392810,main,10,10,10,100,1000,1000,40
2.426496,main,10,10,10,100,1000,1000,40
2.669420,main,10,10,10,100,1000,1000,40
2.580950,main,10,10,10,100,1000,1000,40
2.623266,main,10,10,10,100,1000,1000,40
2.744500,main,10,10,10,100,1000,1000,40
2.641014,main,10,10,10,100,1000,1000,40
2.496117,main,10,10,10,100,1000,1000,40
2.204585,main,10,5,10,100,1000,1000,10
2.150290,main,10,5,10,100,1000,1000,10
2.129997,main,10,5,10,100,1000,1000,10
2.105840,main,10,5,10,100,1000,1000,10
2.131508,main,10,5,10,100,1000,1000,10
2.201085,main,10,5,10,100,1000,1000,10
2.205909,main,10,5,10,100,1000,1000,10
2.213293,main,10,5,10,100,1000,1000,10
2.138332,main,10,5,10,100,1000,1000,10
2.164837,main,10,5,10,100,1000,1000,10
0.496227,main,10,10,10,100,500,500,20
0.488639,main,10,10,10,100,500,500,20
0.491256,main,10,10,10,100,500,500,20
