0.000892,moveCoelho,10,10,5,100,500,500,10000
0.000604,tornaAdulto1,10,10,5,100,500,500,10000
0.001364,sicronizaMundo1,10,10,5,100,500,500,10000
0.000893,moveRaposa,10,10,5,100,500,500,10000
0.000520,tornaAdulto2,10,10,5,100,500,500,10000
0.001223,sincronizaMundo2,10,10,5,100,500,500,10000
0.000700,moveCoelho,10,10,5,100,500,500,10000
0.000498,tornaAdulto1,10,10,5,100,500,500,10000
0.001300,sicronizaMundo1,10,10,5,100,500,500,10000
0.000750,moveRaposa,10,10,5,100,500,500,10000
0.000518,tornaAdulto2,10,10,5,100,500,500,10000
0.001224,sincronizaMundo2,10,10,5,100,500,500,10000
0.000793,moveCoelho,10,10,5,100,500,500,10000
0.000721,tornaAdulto1,10,10,5,100,500,500,10000
0.001391,sicronizaMundo1,10,10,5,100,500,500,10000
0.000823,moveRaposa,10,10,5,100,500,500,10000
0.000552,tornaAdulto2,10,10,5,100,500,500,10000
0.001273,sincronizaMundo2,10,10,5,100,500,500,10000
0.001442,moveCoelho,10,10,5,100,500,500,10000
0.000994,tornaAdulto1,10,10,5,100,500,500,10000
0.001360,sicronizaMundo1,10,10,5,100,500,500,10000
0.000964,moveRaposa,10,10,5,100,500,500,10000
0.001063,tornaAdulto2,10,10,5,100,500,500,10000
0.001375,sincronizaMundo2,10,10,5,100,500,500,10000
0.001006,moveCoelho,10,10,5,100,500,500,10000
0.000616,tornaAdulto1,10,10,5,100,500,500,10000
0.001270,sicronizaMundo1,10,10,5,100,500,500,10000
0.000774,moveRaposa,10,10,5,100,500,500,10000
0.000622,tornaAdulto2,10,10,5,100,500,500,10000
0.001219,sincronizaMundo2,10,10,5,100,500,500,10000
0.000724,moveCoelho,10,10,5,100,500,500,10000
0.000559,tornaAdulto1,10,10,5,100,500,500,10000
0.001246,sicronizaMundo1,10,10,5,100,500,500,10000
0.000786,moveRaposa,10,10,5,100,500,500,10000
0.000592,tornaAdulto2,10,10,5,100,500,500,10000
