0.000023,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000022,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000022,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000022,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000022,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000022,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000052,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000022,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000052,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000022,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000022,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000052,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000052,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000020,tornaAdulto1,10,10,10,100,100,100,10
0.000052,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000060,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000020,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000020,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000064,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000021,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000052,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000051,sicronizaMundo1,10,10,10,100,100,100,10
0.000022,moveRaposa,10,10,10,100,100,100,10
0.000021,tornaAdulto2,10,10,10,100,100,100,10
0.000051,sincronizaMundo2,10,10,10,100,100,100,10
0.000021,moveCoelho,10,10,10,100,100,100,10
0.000021,tornaAdulto1,10,10,10,100,100,100,10
0.000052,sicronizaMundo1,10,10,10,100,100,100,10
