0.017516,moveCoelho,10,10,5,500,500,500,10000
0.000647,tornaAdulto1,10,10,5,500,500,500,10000
0.001422,sicronizaMundo1,10,10,5,500,500,500,10000
0.016351,moveRaposa,10,10,5,500,500,500,10000
0.000525,tornaAdulto2,10,10,5,500,500,500,10000
0.013532,sincronizaMundo2,10,10,5,500,500,500,10000
0.016305,moveCoelho,10,10,5,500,500,500,10000
0.000538,tornaAdulto1,10,10,5,500,500,500,10000
0.001381,sicronizaMundo1,10,10,5,500,500,500,10000
0.017894,moveRaposa,10,10,5,500,500,500,10000
0.011264,tornaAdulto2,10,10,5,500,500,500,10000
0.001477,sincronizaMundo2,10,10,5,500,500,500,10000
0.016451,moveCoelho,10,10,5,500,500,500,10000
0.000581,tornaAdulto1,10,10,5,500,500,500,10000
0.013390,sicronizaMundo1,10,10,5,500,500,500,10000
0.016333,moveRaposa,10,10,5,500,500,500,10000
0.000519,tornaAdulto2,10,10,5,500,500,500,10000
0.001310,sincronizaMundo2,10,10,5,500,500,500,10000
0.016330,moveCoelho,10,10,5,500,500,500,10000
0.000573,tornaAdulto1,10,10,5,500,500,500,10000
0.013324,sicronizaMundo1,10,10,5,500,500,500,10000
0.016349,moveRaposa,10,10,5,500,500,500,10000
0.000535,tornaAdulto2,10,10,5,500,500,500,10000
0.001607,sincronizaMundo2,10,10,5,500,500,500,10000
0.016849,moveCoelho,10,10,5,500,500,500,10000
0.012652,tornaAdulto1,10,10,5,500,500,500,10000
0.001421,sicronizaMundo1,10,10,5,500,500,500,10000
0.016536,moveRaposa,10,10,5,500,500,500,10000
0.000606,tornaAdulto2,10,10,5,500,500,500,10000
0.013371,sincronizaMundo2,10,10,5,500,500,500,10000
0.016326,moveCoelho,10,10,5,500,500,500,10000
0.000545,tornaAdulto1,10,10,5,500,500,500,10000
0.001259,sicronizaMundo1,10,10,5,500,500,500,10000
0.016305,moveRaposa,10,10,5,500,500,500,10000
0.000618,tornaAdulto2,10,10,5,500,500,500,10000
0.013354,sincronizaMundo2,10,10,5,500,500,500,10000
0.016343,moveCoelho,10,10,5,500,500,500,10000
0.000612,tornaAdulto1,10,10,5,500,500,500,10000
0.001316,sicronizaMundo1,10,10,5,500,500,500,10000
0.019377,moveRaposa,10,10,5,500,500,500,10000
0.009947,tornaAdulto2,10,10,5,500,500,500,10000
0.001586,sincronizaMundo2,10,10,5,500,500,500,10000
0.016535,moveCoelho,10,10,5,500,500,500,10000
0.000621,tornaAdulto1,10,10,5,500,500,500,10000
0.013437,sicronizaMundo1,10,10,5,500,500,500,10000
0.016280,moveRaposa,10,10,5,500,500,500,10000
0.000565,tornaAdulto2,10,10,5,500,500,500,10000
0.001303,sincronizaMundo2,10,10,5,500,500,500,10000
0.016362,moveCoelho,10,10,5,500,500,500,10000
0.000552,tornaAdulto1,10,10,5,500,500,500,10000
0.013287,sicronizaMundo1,10,10,5,500,500,500,10000
0.016370,moveRaposa,10,10,5,500,500,500,10000
0.000571,tornaAdulto2,10,10,5,500,500,500,10000
0.001347,sincronizaMundo2,10,10,5,500,500,500,10000
0.028606,moveCoelho,10,10,5,500,500,500,10000
0.000809,tornaAdulto1,10,10,5,500,500,500,10000
0.001555,sicronizaMundo1,10,10,5,500,500,500,10000
0.016386,moveRaposa,10,10,5,500,500,500,10000
0.000628,tornaAdulto2,10,10,5,500,500,500,10000
0.013541,sincronizaMundo2,10,10,5,500,500,500,10000
0.033450,moveCoelho,10,10,5,500,500,500,10000
0.000588,tornaAdulto1,10,10,5,500,500,500,10000
0.013315,sicronizaMundo1,10,10,5,500,500,500,10000
0.016230,moveRaposa,10,10,5,500,500,500,10000
0.000520,tornaAdulto2,10,10,5,500,500,500,10000
0.001253,sincronizaMundo2,10,10,5,500,500,500,10000
0.016531,moveCoelho,10,10,5,500,500,500,10000
0.013833,tornaAdulto1,10,10,5,500,500,500,10000
0.001452,sicronizaMundo1,10,10,5,500,500,500,10000
0.016417,moveRaposa,10,10,5,500,500,500,10000
0.000642,tornaAdulto2,10,10,5,500,500,500,10000
0.013433,sincronizaMundo2,10,10,5,500,500,500,10000
0.016351,moveCoelho,10,10,5,500,500,500,10000
0.000636,tornaAdulto1,10,10,5,500,500,500,10000
0.001269,sicronizaMundo1,10,10,5,500,500,500,10000
0.016387,moveRaposa,10,10,5,500,500,500,10000
0.012560,tornaAdulto2,10,10,5,500,500,500,10000
0.001428,sincronizaMundo2,10,10,5,500,500,500,10000
0.016346,moveCoelho,10,10,5,500,500,500,10000
0.000581,tornaAdulto1,10,10,5,500,500,500,10000
0.001297,sicronizaMundo1,10,10,5,500,500,500,10000
0.028257,moveRaposa,10,10,5,500,500,500,10000
0.001857,tornaAdulto2,10,10,5,500,500,500,10000
0.014608,sincronizaMundo2,10,10,5,500,500,500,10000
0.016504,moveCoelho,10,10,5,500,500,500,10000
0.000682,tornaAdulto1,10,10,5,500,500,500,10000
0.001357,sicronizaMundo1,10,10,5,500,500,500,10000
0.016402,moveRaposa,10,10,5,500,500,500,10000
0.012562,tornaAdulto2,10,10,5,500,500,500,10000
0.001330,sincronizaMundo2,10,10,5,500,500,500,10000
0.016423,moveCoelho,10,10,5,500,500,500,10000
0.000625,tornaAdulto1,10,10,5,500,500,500,10000
0.013760,sicronizaMundo1,10,10,5,500,500,500,10000
0.016254,moveRaposa,10,10,5,500,500,500,10000
0.000540,tornaAdulto2,10,10,5,500,500,500,10000
0.001272,sincronizaMundo2,10,10,5,500,500,500,10000
0.016885,moveCoelho,10,10,5,500,500,500,10000
0.013376,tornaAdulto1,10,10,5,500,500,500,10000
0.001760,sicronizaMundo1,10,10,5,500,500,500,10000
0.016437,moveRaposa,10,10,5,500,500,500,10000
0.000710,tornaAdulto2,10,10,5,500,500,500,10000
0.013434,sincronizaMundo2,10,10,5,500,500,500,10000
0.016368,moveCoelho,10,10,5,500,500,500,10000
0.000593,tornaAdulto1,10,10,5,500,500,500,10000
0.001420,sicronizaMundo1,10,10,5,500,500,500,10000
0.016327,moveRaposa,10,10,5,500,500,500,10000
0.012604,tornaAdulto2,10,10,5,500,500,500,10000
0.001358,sincronizaMundo2,10,10,5,500,500,500,10000
0.016500,moveCoelho,10,10,5,500,500,500,10000
0.000681,tornaAdulto1,10,10,5,500,500,500,10000
0.013501,sicronizaMundo1,10,10,5,500,500,500,10000
0.016384,moveRaposa,10,10,5,500,500,500,10000
0.000706,tornaAdulto2,10,10,5,500,500,500,10000
0.002221,sincronizaMundo2,10,10,5,500,500,500,10000
0.028498,moveCoelho,10,10,5,500,500,500,10000
0.000559,tornaAdulto1,10,10,5,500,500,500,10000
0.001355,sicronizaMundo1,10,10,5,500,500,500,10000
0.016300,moveRaposa,10,10,5,500,500,500,10000
0.000546,tornaAdulto2,10,10,5,500,500,500,10000
0.013325,sincronizaMundo2,10,10,5,500,500,500,10000
0.016386,moveCoelho,10,10,5,500,500,500,10000
0.000547,tornaAdulto1,10,10,5,500,500,500,10000
0.001399,sicronizaMundo1,10,10,5,500,500,500,10000
0.016305,moveRaposa,10,10,5,500,500,500,10000
0.000544,tornaAdulto2,10,10,5,500,500,500,10000
0.013296,sincronizaMundo2,10,10,5,500,500,500,10000
0.143967,moveCoelho,10,10,5,500,500,500,10000
0.001792,tornaAdulto1,10,10,5,500,500,500,10000
0.013838,sicronizaMundo1,10,10,5,500,500,500,10000
0.016398,moveRaposa,10,10,5,500,500,500,10000
0.000815,tornaAdulto2,10,10,5,500,500,500,10000
0.001604,sincronizaMundo2,10,10,5,500,500,500,10000
0.016407,moveCoelho,10,10,5,500,500,500,10000
0.012543,tornaAdulto1,10,10,5,500,500,500,10000
0.001421,sicronizaMundo1,10,10,5,500,500,500,10000
0.016339,moveRaposa,10,10,5,500,500,500,10000
0.000518,tornaAdulto2,10,10,5,500,500,500,10000
0.001305,sincronizaMundo2,10,10,5,500,500,500,10000
0.028420,moveCoelho,10,10,5,500,500,500,10000
0.000691,tornaAdulto1,10,10,5,500,500,500,10000
0.001345,sicronizaMundo1,10,10,5,500,500,500,10000
0.016546,moveRaposa,10,10,5,500,500,500,10000
0.000668,tornaAdulto2,10,10,5,500,500,500,10000
0.014305,sincronizaMundo2,10,10,5,500,500,500,10000
0.016531,moveCoelho,10,10,5,500,500,500,10000
0.000557,tornaAdulto1,10,10,5,500,500,500,10000
0.013402,sicronizaMundo1,10,10,5,500,500,500,10000
0.016289,moveRaposa,10,10,5,500,500,500,10000
0.000548,tornaAdulto2,10,10,5,500,500,500,10000
0.001379,sincronizaMundo2,10,10,5,500,500,500,10000
0.016413,moveCoelho,10,10,5,500,500,500,10000
0.000557,tornaAdulto1,10,10,5,500,500,500,10000
0.013340,sicronizaMundo1,10,10,5,500,500,500,10000
0.016333,moveRaposa,10,10,5,500,500,500,10000
0.000558,tornaAdulto2,10,10,5,500,500,500,10000
0.001337,sincronizaMundo2,10,10,5,500,500,500,10000
0.028679,moveCoelho,10,10,5,500,500,500,10000
0.000954,tornaAdulto1,10,10,5,500,500,500,10000
0.002142,sicronizaMundo1,10,10,5,500,500,500,10000
0.016423,moveRaposa,10,10,5,500,500,500,10000
0.012599,tornaAdulto2,10,10,5,500,500,500,10000
0.001537,sincronizaMundo2,10,10,5,500,500,500,10000
0.018322,moveCoelho,10,10,5,500,500,500,10000
0.000547,tornaAdulto1,10,10,5,500,500,500,10000
0.001293,sicronizaMundo1,10,10,5,500,500,500,10000
0.026401,moveRaposa,10,10,5,500,500,500,10000
0.000574,tornaAdulto2,10,10,5,500,500,500,10000
0.001405,sincronizaMundo2,10,10,5,500,500,500,10000
0.016404,moveCoelho,10,10,5,500,500,500,10000
0.000608,tornaAdulto1,10,10,5,500,500,500,10000
0.013397,sicronizaMundo1,10,10,5,500,500,500,10000
0.016521,moveRaposa,10,10,5,500,500,500,10000
0.001033,tornaAdulto2,10,10,5,500,500,500,10000
0.014119,sincronizaMundo2,10,10,5,500,500,500,10000
